country,date,jhu-recoveries
CHE,2020-07-08,29400
CHE,2020-07-09,29400
CHE,2020-07-10,29400
CHE,2020-07-11,29500
CHE,2020-07-12,29600
CHE,2020-07-13,29600
CHE,2020-07-14,29800
CHE,2020-07-15,29800
CHE,2020-07-16,29900
CHE,2020-07-17,29900
CHE,2020-07-18,29900
CHE,2020-07-19,30300
CHE,2020-07-20,30300
CHE,2020-07-21,30300
CHE,2020-07-22,30500
CHE,2020-07-23,30500
CHE,2020-07-24,30500
CHE,2020-07-25,30500
CHL,2020-01-22,0
CHL,2020-01-23,0
CHL,2020-01-24,0
CHL,2020-01-25,0
CHL,2020-01-26,0
CHL,2020-01-27,0
CHL,2020-01-28,0
CHL,2020-01-29,0
CHL,2020-01-30,0
CHL,2020-01-31,0
CHL,2020-02-01,0
CHL,2020-02-02,0
CHL,2020-02-03,0
CHL,2020-02-04,0
CHL,2020-02-05,0
CHL,2020-02-06,0
CHL,2020-02-07,0
CHL,2020-02-08,0
CHL,2020-02-09,0
CHL,2020-02-10,0
CHL,2020-02-11,0
CHL,2020-02-12,0
CHL,2020-02-13,0
CHL,2020-02-14,0
CHL,2020-02-15,0
CHL,2020-02-16,0
CHL,2020-02-17,0
CHL,2020-02-18,0
CHL,2020-02-19,0
CHL,2020-02-20,0
CHL,2020-02-21,0
CHL,2020-02-22,0
CHL,2020-02-23,0
CHL,2020-02-24,0
CHL,2020-02-25,0
CHL,2020-02-26,0
CHL,2020-02-27,0
CHL,2020-02-28,0
CHL,2020-02-29,0
CHL,2020-03-01,0
CHL,2020-03-02,0
CHL,2020-03-03,0
CHL,2020-03-04,0
CHL,2020-03-05,0
CHL,2020-03-06,0
CHL,2020-03-07,0
CHL,2020-03-08,0
CHL,2020-03-09,0
CHL,2020-03-10,0
CHL,2020-03-11,0
CHL,2020-03-12,0
CHL,2020-03-13,0
CHL,2020-03-14,0
CHL,2020-03-15,0
CHL,2020-03-16,0
CHL,2020-03-17,0
CHL,2020-03-18,0
CHL,2020-03-19,0
CHL,2020-03-20,6
CHL,2020-03-21,6
CHL,2020-03-22,8
CHL,2020-03-23,8
CHL,2020-03-24,17
CHL,2020-03-25,22
CHL,2020-03-26,22
CHL,2020-03-27,43
CHL,2020-03-28,61
CHL,2020-03-29,75
CHL,2020-03-30,156
CHL,2020-03-31,156
CHL,2020-04-01,234
CHL,2020-04-02,335
CHL,2020-04-03,427
CHL,2020-04-04,528
CHL,2020-04-05,618
CHL,2020-04-06,728
CHL,2020-04-07,898
CHL,2020-04-08,1115
CHL,2020-04-09,1274
CHL,2020-04-10,1571
CHL,2020-04-11,1864
CHL,2020-04-12,2059
CHL,2020-04-13,2367
CHL,2020-04-14,2646
CHL,2020-04-15,2937
CHL,2020-04-16,3299
CHL,2020-04-17,3621
CHL,2020-04-18,4035
CHL,2020-04-19,4338
CHL,2020-04-20,4676
CHL,2020-04-21,4969
CHL,2020-04-22,5386
CHL,2020-04-23,5804
CHL,2020-04-24,6327
CHL,2020-04-25,6746
CHL,2020-04-26,7024
CHL,2020-04-27,7327
CHL,2020-04-28,7710
CHL,2020-04-29,8057
CHL,2020-04-30,8580
CHL,2020-05-01,9018
CHL,2020-05-02,9572
CHL,2020-05-03,10041
CHL,2020-05-04,10415
CHL,2020-05-05,10710
CHL,2020-05-06,11189
CHL,2020-05-07,11664
CHL,2020-05-08,12160
CHL,2020-05-09,12667
CHL,2020-05-10,13112
CHL,2020-05-11,13605
CHL,2020-05-12,14125
CHL,2020-05-13,14865
CHL,2020-05-14,15655
CHL,2020-05-15,16614
CHL,2020-05-16,18014
CHL,2020-05-17,19213
CHL,2020-05-18,20165
CHL,2020-05-19,21507
CHL,2020-05-20,22504
CHL,2020-05-21,23992
CHL,2020-05-22,25342
CHL,2020-05-23,26546
CHL,2020-05-24,28148
CHL,2020-05-25,29302
CHL,2020-05-26,30915
CHL,2020-05-27,33540
CHL,2020-05-28,36115
CHL,2020-05-29,38598
CHL,2020-05-30,40431
CHL,2020-05-31,42727
CHL,2020-06-01,44946
CHL,2020-06-02,86173
CHL,2020-06-03,90748
CHL,2020-06-04,95631
CHL,2020-06-05,99358
CHL,2020-06-06,103817
CHL,2020-06-07,108150
CHL,2020-06-08,112248
CHL,2020-06-09,117361
CHL,2020-06-10,121780
CHL,2020-06-11,126444
CHL,2020-06-12,131358
CHL,2020-06-13,137296
CHL,2020-06-14,143704
CHL,2020-06-15,148792
CHL,2020-06-16,156232
CHL,2020-06-17,181931
CHL,2020-06-18,186441
CHL,2020-06-19,191491
CHL,2020-06-20,196609
CHL,2020-06-21,200569
CHL,2020-06-22,205397
CHL,2020-06-23,210570
CHL,2020-06-24,215093
CHL,2020-06-25,219327
CHL,2020-06-26,223431
CHL,2020-06-27,228055
CHL,2020-06-28,232210
CHL,2020-06-29,236154
CHL,2020-06-30,241229
CHL,2020-07-01,245443
CHL,2020-07-02,249247
CHL,2020-07-03,253343
CHL,2020-07-04,257451
CHL,2020-07-05,261039
CHL,2020-07-06,264378
CHL,2020-07-07,268251
CHL,2020-07-08,271741
CHL,2020-07-09,274922
CHL,2020-07-10,278053
CHL,2020-07-11,281114
CHL,2020-07-12,283902
CHL,2020-07-13,286556
CHL,2020-07-14,289220
CHL,2020-07-15,292085
CHL,2020-07-16,295301
CHL,2020-07-17,296814
CHL,2020-07-18,299449
CHL,2020-07-19,301794
CHL,2020-07-20,303992
CHL,2020-07-21,306816
CHL,2020-07-22,309241
CHL,2020-07-23,311431
CHL,2020-07-24,313696
CHL,2020-07-25,316169
CHN,2020-01-22,28
CHN,2020-01-23,30
CHN,2020-01-24,36
CHN,2020-01-25,39
CHN,2020-01-26,49
CHN,2020-01-27,58
CHN,2020-01-28,101
CHN,2020-01-29,120
CHN,2020-01-30,135
CHN,2020-01-31,214
CHN,2020-02-01,275
CHN,2020-02-02,463
CHN,2020-02-03,614
CHN,2020-02-04,843
CHN,2020-02-05,1115
CHN,2020-02-06,1477
CHN,2020-02-07,1999
CHN,2020-02-08,2596
CHN,2020-02-09,3219
CHN,2020-02-10,3918
CHN,2020-02-11,4636
CHN,2020-02-12,5082
CHN,2020-02-13,6217
CHN,2020-02-14,7977
CHN,2020-02-15,9298
CHN,2020-02-16,10755
CHN,2020-02-17,12462
CHN,2020-02-18,14206
CHN,2020-02-19,15962
CHN,2020-02-20,18014
CHN,2020-02-21,18704
CHN,2020-02-22,22699
CHN,2020-02-23,23187
CHN,2020-02-24,25015
CHN,2020-02-25,27676
CHN,2020-02-26,30084
CHN,2020-02-27,32930
CHN,2020-02-28,36329
CHN,2020-02-29,39320
CHN,2020-03-01,42162
CHN,2020-03-02,44854
CHN,2020-03-03,47450
CHN,2020-03-04,50001
CHN,2020-03-05,52292
CHN,2020-03-06,53944
CHN,2020-03-07,55539
CHN,2020-03-08,57388
CHN,2020-03-09,58804
CHN,2020-03-10,60181
CHN,2020-03-11,61644
CHN,2020-03-12,62901
CHN,2020-03-13,64196
CHN,2020-03-14,65660
CHN,2020-03-15,67017
CHN,2020-03-16,67910
CHN,2020-03-17,68798
CHN,2020-03-18,69755
CHN,2020-03-19,70535
CHN,2020-03-20,71266
CHN,2020-03-21,71857
CHN,2020-03-22,72362
CHN,2020-03-23,72814
CHN,2020-03-24,73280
CHN,2020-03-25,73773
CHN,2020-03-26,74181
CHN,2020-03-27,74720
CHN,2020-03-28,75100
CHN,2020-03-29,75582
CHN,2020-03-30,75923
CHN,2020-03-31,76206
CHN,2020-04-01,76405
CHN,2020-04-02,76565
CHN,2020-04-03,76760
CHN,2020-04-04,76946
CHN,2020-04-05,77207
CHN,2020-04-06,77310
CHN,2020-04-07,77410
CHN,2020-04-08,77567
CHN,2020-04-09,77679
CHN,2020-04-10,77791
CHN,2020-04-11,77877
CHN,2020-04-12,77956
CHN,2020-04-13,78039
CHN,2020-04-14,78200
CHN,2020-04-15,78311
CHN,2020-04-16,78401
CHN,2020-04-17,77552
CHN,2020-04-18,77614
CHN,2020-04-19,77690
CHN,2020-04-20,77745
CHN,2020-04-21,77799
CHN,2020-04-22,77861
CHN,2020-04-23,77983
CHN,2020-04-24,78109
CHN,2020-04-25,78175
CHN,2020-04-26,78277
CHN,2020-04-27,78374
CHN,2020-04-28,78422
CHN,2020-04-29,78474
CHN,2020-04-30,78523
CHN,2020-05-01,78573
CHN,2020-05-02,78586
CHN,2020-05-03,78684
CHN,2020-05-04,78792
CHN,2020-05-05,78870
CHN,2020-05-06,78929
CHN,2020-05-07,78977
CHN,2020-05-08,78993
CHN,2020-05-09,79127
CHN,2020-05-10,79167
CHN,2020-05-11,79198
CHN,2020-05-12,79222
CHN,2020-05-13,79246
CHN,2020-05-14,79261
CHN,2020-05-15,79281
CHN,2020-05-16,79293
CHN,2020-05-17,79306
CHN,2020-05-18,79310
CHN,2020-05-19,79310
CHN,2020-05-20,79310
CHN,2020-05-21,79310
CHN,2020-05-22,79332
CHN,2020-05-23,79335
CHN,2020-05-24,79343
CHN,2020-05-25,79352
CHN,2020-05-26,79358
CHN,2020-05-27,79367
CHN,2020-05-28,79371
CHN,2020-05-29,79382
CHN,2020-05-30,79386
CHN,2020-05-31,79389
CHN,2020-06-01,79398
CHN,2020-06-02,79400
CHN,2020-06-03,79404
CHN,2020-06-04,79415
CHN,2020-06-05,79420
CHN,2020-06-06,79424
CHN,2020-06-07,79434
CHN,2020-06-08,79444
CHN,2020-06-09,79451
CHN,2020-06-10,79456
CHN,2020-06-11,79464
CHN,2020-06-12,79472
CHN,2020-06-13,79475
CHN,2020-06-14,79482
CHN,2020-06-15,79489
CHN,2020-06-16,79493
CHN,2020-06-17,79510
CHN,2020-06-18,79515
CHN,2020-06-19,79515
CHN,2020-06-20,79534
CHN,2020-06-21,79535
CHN,2020-06-22,79547
CHN,2020-06-23,79555
CHN,2020-06-24,79562
CHN,2020-06-25,79572
CHN,2020-06-26,79580
CHN,2020-06-27,79591
CHN,2020-06-28,79609
CHN,2020-06-29,79619
CHN,2020-06-30,79632
CHN,2020-07-01,79650
CHN,2020-07-02,79665
CHN,2020-07-03,79680
CHN,2020-07-04,79706
CHN,2020-07-05,79718
CHN,2020-07-06,79725
CHN,2020-07-07,79754
CHN,2020-07-08,79802
CHN,2020-07-09,79802
CHN,2020-07-10,79802
CHN,2020-07-11,79876
CHN,2020-07-12,79907
CHN,2020-07-13,79907
CHN,2020-07-14,79967
CHN,2020-07-15,80005
CHN,2020-07-16,80038
CHN,2020-07-17,80064
CHN,2020-07-18,80092
CHN,2020-07-19,80137
CHN,2020-07-20,80162
CHN,2020-07-21,80204
CHN,2020-07-22,80244
CHN,2020-07-23,80297
CHN,2020-07-24,80341
CHN,2020-07-25,80409
CIV,2020-01-22,0
CIV,2020-01-23,0
CIV,2020-01-24,0
CIV,2020-01-25,0
CIV,2020-01-26,0
CIV,2020-01-27,0
CIV,2020-01-28,0
CIV,2020-01-29,0
CIV,2020-01-30,0
CIV,2020-01-31,0
CIV,2020-02-01,0
CIV,2020-02-02,0
CIV,2020-02-03,0
CIV,2020-02-04,0
CIV,2020-02-05,0
CIV,2020-02-06,0
CIV,2020-02-07,0
CIV,2020-02-08,0
CIV,2020-02-09,0
CIV,2020-02-10,0
CIV,2020-02-11,0
CIV,2020-02-12,0
CIV,2020-02-13,0
CIV,2020-02-14,0
CIV,2020-02-15,0
CIV,2020-02-16,0
CIV,2020-02-17,0
CIV,2020-02-18,0
CIV,2020-02-19,0
CIV,2020-02-20,0
CIV,2020-02-21,0
CIV,2020-02-22,0
CIV,2020-02-23,0
CIV,2020-02-24,0
CIV,2020-02-25,0
CIV,2020-02-26,0
CIV,2020-02-27,0
CIV,2020-02-28,0
CIV,2020-02-29,0
CIV,2020-03-01,0
CIV,2020-03-02,0
CIV,2020-03-03,0
CIV,2020-03-04,0
CIV,2020-03-05,0
CIV,2020-03-06,0
CIV,2020-03-07,0
CIV,2020-03-08,0
CIV,2020-03-09,0
CIV,2020-03-10,0
CIV,2020-03-11,0
CIV,2020-03-12,0
CIV,2020-03-13,0
CIV,2020-03-14,0
CIV,2020-03-15,0
CIV,2020-03-16,0
CIV,2020-03-17,1
CIV,2020-03-18,1
CIV,2020-03-19,1
CIV,2020-03-20,1
CIV,2020-03-21,1
CIV,2020-03-22,1
CIV,2020-03-23,1
CIV,2020-03-24,2
CIV,2020-03-25,3
CIV,2020-03-26,3
CIV,2020-03-27,3
CIV,2020-03-28,3
CIV,2020-03-29,4
CIV,2020-03-30,6
CIV,2020-03-31,7
CIV,2020-04-01,9
CIV,2020-04-02,15
CIV,2020-04-03,19
CIV,2020-04-04,25
CIV,2020-04-05,37
CIV,2020-04-06,41
CIV,2020-04-07,41
CIV,2020-04-08,48
CIV,2020-04-09,52
CIV,2020-04-10,52
CIV,2020-04-11,58
CIV,2020-04-12,85
CIV,2020-04-13,89
CIV,2020-04-14,114
CIV,2020-04-15,114
CIV,2020-04-16,146
CIV,2020-04-17,193
CIV,2020-04-18,239
CIV,2020-04-19,260
CIV,2020-04-20,260
CIV,2020-04-21,303
CIV,2020-04-22,310
CIV,2020-04-23,359
CIV,2020-04-24,419
CIV,2020-04-25,419
CIV,2020-04-26,468
CIV,2020-04-27,499
CIV,2020-04-28,525
CIV,2020-04-29,557
CIV,2020-04-30,574
CIV,2020-05-01,597
CIV,2020-05-02,622
CIV,2020-05-03,653
CIV,2020-05-04,693
CIV,2020-05-05,701
CIV,2020-05-06,721
CIV,2020-05-07,742
CIV,2020-05-08,754
CIV,2020-05-09,769
CIV,2020-05-10,794
CIV,2020-05-11,818
CIV,2020-05-12,820
CIV,2020-05-13,902
CIV,2020-05-14,930
CIV,2020-05-15,942
CIV,2020-05-16,987
CIV,2020-05-17,1004
CIV,2020-05-18,1040
CIV,2020-05-19,1050
CIV,2020-05-20,1083
CIV,2020-05-21,1100
CIV,2020-05-22,1146
CIV,2020-05-23,1188
CIV,2020-05-24,1219
CIV,2020-05-25,1257
CIV,2020-05-26,1286
CIV,2020-05-27,1302
CIV,2020-05-28,1326
CIV,2020-05-29,1370
CIV,2020-05-30,1385
CIV,2020-05-31,1435
CIV,2020-06-01,1467
CIV,2020-06-02,1501
CIV,2020-06-03,1530
CIV,2020-06-04,1584
CIV,2020-06-05,1604
CIV,2020-06-06,1750
CIV,2020-06-07,1818
CIV,2020-06-08,1869
CIV,2020-06-09,2045
CIV,2020-06-10,2174
CIV,2020-06-11,2212
CIV,2020-06-12,2263
CIV,2020-06-13,2397
CIV,2020-06-14,2505
CIV,2020-06-15,2590
CIV,2020-06-16,2637
CIV,2020-06-17,2749
CIV,2020-06-18,2863
CIV,2020-06-19,2942
CIV,2020-06-20,2992
CIV,2020-06-21,3068
CIV,2020-06-22,3493
CIV,2020-06-23,3182
CIV,2020-06-24,3419
CIV,2020-06-25,3487
CIV,2020-06-26,3587
CIV,2020-06-27,3722
CIV,2020-06-28,3808
CIV,2020-06-29,3996
CIV,2020-06-30,4273
CIV,2020-07-01,4381
CIV,2020-07-02,4660
CIV,2020-07-03,4726
CIV,2020-07-04,4807
CIV,2020-07-05,5067
CIV,2020-07-06,5384
CIV,2020-07-07,5487
CIV,2020-07-08,5571
CIV,2020-07-09,5752
CIV,2020-07-10,6080
CIV,2020-07-11,6357
CIV,2020-07-12,6654
CIV,2020-07-13,6810
CIV,2020-07-14,6908
CIV,2020-07-15,7146
CIV,2020-07-16,7363
CIV,2020-07-17,7607
CIV,2020-07-18,8000
CIV,2020-07-19,8366
CIV,2020-07-20,8659
CIV,2020-07-21,8857
CIV,2020-07-22,8995
CIV,2020-07-23,9282
CIV,2020-07-24,9499
CIV,2020-07-25,9880
CMR,2020-01-22,0
CMR,2020-01-23,0
CMR,2020-01-24,0
CMR,2020-01-25,0
CMR,2020-01-26,0
CMR,2020-01-27,0
CMR,2020-01-28,0
CMR,2020-01-29,0
CMR,2020-01-30,0
CMR,2020-01-31,0
CMR,2020-02-01,0
CMR,2020-02-02,0
CMR,2020-02-03,0
CMR,2020-02-04,0
CMR,2020-02-05,0
CMR,2020-02-06,0
CMR,2020-02-07,0
CMR,2020-02-08,0
CMR,2020-02-09,0
CMR,2020-02-10,0
CMR,2020-02-11,0
CMR,2020-02-12,0
CMR,2020-02-13,0
CMR,2020-02-14,0
CMR,2020-02-15,0
CMR,2020-02-16,0
CMR,2020-02-17,0
CMR,2020-02-18,0
CMR,2020-02-19,0
CMR,2020-02-20,0
CMR,2020-02-21,0
CMR,2020-02-22,0
CMR,2020-02-23,0
CMR,2020-02-24,0
CMR,2020-02-25,0
CMR,2020-02-26,0
CMR,2020-02-27,0
CMR,2020-02-28,0
CMR,2020-02-29,0
CMR,2020-03-01,0
CMR,2020-03-02,0
CMR,2020-03-03,0
CMR,2020-03-04,0
CMR,2020-03-05,0
CMR,2020-03-06,0
CMR,2020-03-07,0
CMR,2020-03-08,0
CMR,2020-03-09,0
CMR,2020-03-10,0
CMR,2020-03-11,0
CMR,2020-03-12,0
CMR,2020-03-13,0
CMR,2020-03-14,0
CMR,2020-03-15,0
CMR,2020-03-16,0
CMR,2020-03-17,0
CMR,2020-03-18,0
CMR,2020-03-19,0
CMR,2020-03-20,0
CMR,2020-03-21,0
CMR,2020-03-22,0
CMR,2020-03-23,0
CMR,2020-03-24,0
CMR,2020-03-25,2
CMR,2020-03-26,2
CMR,2020-03-27,2
CMR,2020-03-28,2
CMR,2020-03-29,5
CMR,2020-03-30,5
CMR,2020-03-31,5
CMR,2020-04-01,10
CMR,2020-04-02,10
CMR,2020-04-03,17
CMR,2020-04-04,17
CMR,2020-04-05,17
CMR,2020-04-06,17
CMR,2020-04-07,43
CMR,2020-04-08,60
CMR,2020-04-09,60
CMR,2020-04-10,98
CMR,2020-04-11,98
CMR,2020-04-12,98
CMR,2020-04-13,98
CMR,2020-04-14,130
CMR,2020-04-15,165
CMR,2020-04-16,164
CMR,2020-04-17,164
CMR,2020-04-18,177
CMR,2020-04-19,305
CMR,2020-04-20,305
CMR,2020-04-21,329
CMR,2020-04-22,397
CMR,2020-04-23,668
CMR,2020-04-24,668
CMR,2020-04-25,697
CMR,2020-04-26,786
CMR,2020-04-27,805
CMR,2020-04-28,915
CMR,2020-04-29,934
CMR,2020-04-30,934
CMR,2020-05-01,934
CMR,2020-05-02,953
CMR,2020-05-03,953
CMR,2020-05-04,953
CMR,2020-05-05,953
CMR,2020-05-06,1000
CMR,2020-05-07,1002
CMR,2020-05-08,1002
CMR,2020-05-09,1232
CMR,2020-05-10,1465
CMR,2020-05-11,1524
CMR,2020-05-12,1524
CMR,2020-05-13,1543
CMR,2020-05-14,1553
CMR,2020-05-15,1567
CMR,2020-05-16,1567
CMR,2020-05-17,1567
CMR,2020-05-18,1567
CMR,2020-05-19,1567
CMR,2020-05-20,1595
CMR,2020-05-21,1808
CMR,2020-05-22,1822
CMR,2020-05-23,1822
CMR,2020-05-24,1865
CMR,2020-05-25,1865
CMR,2020-05-26,1996
CMR,2020-05-27,1996
CMR,2020-05-28,1996
CMR,2020-05-29,3326
CMR,2020-05-30,3568
CMR,2020-05-31,3568
CMR,2020-06-01,3629
CMR,2020-06-02,3676
CMR,2020-06-03,3676
CMR,2020-06-04,3705
CMR,2020-06-05,4575
CMR,2020-06-06,4587
CMR,2020-06-07,4735
CMR,2020-06-08,4748
CMR,2020-06-09,4794
CMR,2020-06-10,4836
CMR,2020-06-11,4836
CMR,2020-06-12,4836
CMR,2020-06-13,4836
CMR,2020-06-14,4836
CMR,2020-06-15,5570
CMR,2020-06-16,5570
CMR,2020-06-17,5570
CMR,2020-06-18,5570
CMR,2020-06-19,7548
CMR,2020-06-20,7702
CMR,2020-06-21,7710
CMR,2020-06-22,7740
CMR,2020-06-23,7774
CMR,2020-06-24,10100
CMR,2020-06-25,10100
CMR,2020-06-26,10100
CMR,2020-06-27,10100
CMR,2020-06-28,10100
CMR,2020-06-29,10100
CMR,2020-06-30,10100
CMR,2020-07-01,10100
CMR,2020-07-02,10100
CMR,2020-07-03,10100
CMR,2020-07-04,10100
CMR,2020-07-05,10100
CMR,2020-07-06,10100
CMR,2020-07-07,11525
CMR,2020-07-08,11525
CMR,2020-07-09,11525
CMR,2020-07-10,11525
CMR,2020-07-11,11928
CMR,2020-07-12,11928
CMR,2020-07-13,11928
CMR,2020-07-14,11928
CMR,2020-07-15,11928
CMR,2020-07-16,13728
CMR,2020-07-17,13728
CMR,2020-07-18,13728
CMR,2020-07-19,13728
CMR,2020-07-20,13728
CMR,2020-07-21,13728
CMR,2020-07-22,13728
CMR,2020-07-23,13728
CMR,2020-07-24,14539
CMR,2020-07-25,14539
COD,2020-01-22,0
COD,2020-01-23,0
COD,2020-01-24,0
COD,2020-01-25,0
COD,2020-01-26,0
COD,2020-01-27,0
COD,2020-01-28,0
COD,2020-01-29,0
COD,2020-01-30,0
COD,2020-01-31,0
COD,2020-02-01,0
COD,2020-02-02,0
COD,2020-02-03,0
COD,2020-02-04,0
COD,2020-02-05,0
COD,2020-02-06,0
COD,2020-02-07,0
COD,2020-02-08,0
COD,2020-02-09,0
COD,2020-02-10,0
COD,2020-02-11,0
COD,2020-02-12,0
COD,2020-02-13,0
COD,2020-02-14,0
COD,2020-02-15,0
COD,2020-02-16,0
COD,2020-02-17,0
COD,2020-02-18,0
COD,2020-02-19,0
COD,2020-02-20,0
COD,2020-02-21,0
COD,2020-02-22,0
COD,2020-02-23,0
COD,2020-02-24,0
COD,2020-02-25,0
COD,2020-02-26,0
COD,2020-02-27,0
COD,2020-02-28,0
COD,2020-02-29,0
COD,2020-03-01,0
COD,2020-03-02,0
COD,2020-03-03,0
COD,2020-03-04,0
COD,2020-03-05,0
COD,2020-03-06,0
COD,2020-03-07,0
COD,2020-03-08,0
COD,2020-03-09,0
COD,2020-03-10,0
COD,2020-03-11,0
COD,2020-03-12,0
COD,2020-03-13,0
COD,2020-03-14,0
COD,2020-03-15,0
COD,2020-03-16,0
COD,2020-03-17,0
COD,2020-03-18,0
COD,2020-03-19,0
COD,2020-03-20,0
COD,2020-03-21,0
COD,2020-03-22,0
COD,2020-03-23,0
COD,2020-03-24,0
COD,2020-03-25,0
COD,2020-03-26,0
COD,2020-03-27,2
COD,2020-03-28,2
COD,2020-03-29,2
COD,2020-03-30,2
COD,2020-03-31,2
COD,2020-04-01,3
COD,2020-04-02,3
COD,2020-04-03,3
COD,2020-04-04,3
COD,2020-04-05,3
COD,2020-04-06,5
COD,2020-04-07,9
COD,2020-04-08,9
COD,2020-04-09,9
COD,2020-04-10,13
COD,2020-04-11,16
COD,2020-04-12,16
COD,2020-04-13,17
COD,2020-04-14,20
COD,2020-04-15,21
COD,2020-04-16,23
COD,2020-04-17,25
COD,2020-04-18,26
COD,2020-04-19,26
COD,2020-04-20,27
COD,2020-04-21,35
COD,2020-04-22,45
COD,2020-04-23,47
COD,2020-04-24,48
COD,2020-04-25,49
COD,2020-04-26,50
COD,2020-04-27,50
COD,2020-04-28,56
COD,2020-04-29,59
COD,2020-04-30,73
COD,2020-05-01,75
COD,2020-05-02,75
COD,2020-05-03,75
COD,2020-05-04,80
COD,2020-05-05,90
COD,2020-05-06,92
COD,2020-05-07,103
COD,2020-05-08,130
COD,2020-05-09,130
COD,2020-05-10,136
COD,2020-05-11,141
COD,2020-05-12,146
COD,2020-05-13,148
COD,2020-05-14,157
COD,2020-05-15,212
COD,2020-05-16,270
COD,2020-05-17,270
COD,2020-05-18,272
COD,2020-05-19,290
COD,2020-05-20,302
COD,2020-05-21,303
COD,2020-05-22,312
COD,2020-05-23,312
COD,2020-05-24,317
COD,2020-05-25,337
COD,2020-05-26,340
COD,2020-05-27,365
COD,2020-05-28,381
COD,2020-05-29,400
COD,2020-05-30,428
COD,2020-05-31,448
COD,2020-06-01,454
COD,2020-06-02,482
COD,2020-06-03,492
COD,2020-06-04,495
COD,2020-06-05,512
COD,2020-06-06,537
COD,2020-06-07,537
COD,2020-06-08,537
COD,2020-06-09,539
COD,2020-06-10,565
COD,2020-06-11,567
COD,2020-06-12,580
COD,2020-06-13,595
COD,2020-06-14,600
COD,2020-06-15,613
COD,2020-06-16,628
COD,2020-06-17,640
COD,2020-06-18,685
COD,2020-06-19,719
COD,2020-06-20,807
COD,2020-06-21,841
COD,2020-06-22,856
COD,2020-06-23,861
COD,2020-06-24,870
COD,2020-06-25,885
COD,2020-06-26,900
COD,2020-06-27,937
COD,2020-06-28,985
COD,2020-06-29,1050
COD,2020-06-30,1426
COD,2020-07-01,1785
COD,2020-07-02,2317
COD,2020-07-03,2684
COD,2020-07-04,2961
COD,2020-07-05,3184
COD,2020-07-06,3226
COD,2020-07-07,3226
COD,2020-07-08,3226
COD,2020-07-09,3513
COD,2020-07-10,3513
COD,2020-07-11,3615
COD,2020-07-12,3615
COD,2020-07-13,3620
COD,2020-07-14,3948
COD,2020-07-15,3983
COD,2020-07-16,4248
COD,2020-07-17,4248
COD,2020-07-18,4313
COD,2020-07-19,4335
COD,2020-07-20,4335
COD,2020-07-21,4528
COD,2020-07-22,4790
COD,2020-07-23,5105
COD,2020-07-24,5109
COD,2020-07-25,5305
COG,2020-01-22,0
COG,2020-01-23,0
COG,2020-01-24,0
COG,2020-01-25,0
COG,2020-01-26,0
COG,2020-01-27,0
COG,2020-01-28,0
COG,2020-01-29,0
COG,2020-01-30,0
COG,2020-01-31,0
COG,2020-02-01,0
COG,2020-02-02,0
COG,2020-02-03,0
COG,2020-02-04,0
COG,2020-02-05,0
COG,2020-02-06,0
COG,2020-02-07,0
COG,2020-02-08,0
COG,2020-02-09,0
COG,2020-02-10,0
COG,2020-02-11,0
COG,2020-02-12,0
COG,2020-02-13,0
COG,2020-02-14,0
COG,2020-02-15,0
COG,2020-02-16,0
COG,2020-02-17,0
COG,2020-02-18,0
COG,2020-02-19,0
COG,2020-02-20,0
COG,2020-02-21,0
COG,2020-02-22,0
COG,2020-02-23,0
COG,2020-02-24,0
COG,2020-02-25,0
COG,2020-02-26,0
COG,2020-02-27,0
COG,2020-02-28,0
COG,2020-02-29,0
COG,2020-03-01,0
COG,2020-03-02,0
COG,2020-03-03,0
COG,2020-03-04,0
COG,2020-03-05,0
COG,2020-03-06,0
COG,2020-03-07,0
COG,2020-03-08,0
COG,2020-03-09,0
COG,2020-03-10,0
COG,2020-03-11,0
COG,2020-03-12,0
COG,2020-03-13,0
COG,2020-03-14,0
COG,2020-03-15,0
COG,2020-03-16,0
COG,2020-03-17,0
COG,2020-03-18,0
COG,2020-03-19,0
COG,2020-03-20,0
COG,2020-03-21,0
COG,2020-03-22,0
COG,2020-03-23,0
COG,2020-03-24,0
COG,2020-03-25,0
COG,2020-03-26,0
COG,2020-03-27,0
COG,2020-03-28,0
COG,2020-03-29,0
COG,2020-03-30,0
COG,2020-03-31,0
COG,2020-04-01,0
COG,2020-04-02,2
COG,2020-04-03,2
COG,2020-04-04,2
COG,2020-04-05,2
COG,2020-04-06,2
COG,2020-04-07,2
COG,2020-04-08,2
COG,2020-04-09,5
COG,2020-04-10,5
COG,2020-04-11,5
COG,2020-04-12,5
COG,2020-04-13,5
COG,2020-04-14,5
COG,2020-04-15,11
COG,2020-04-16,11
COG,2020-04-17,11
COG,2020-04-18,11
COG,2020-04-19,11
COG,2020-04-20,16
COG,2020-04-21,16
COG,2020-04-22,16
COG,2020-04-23,16
COG,2020-04-24,19
COG,2020-04-25,19
COG,2020-04-26,19
COG,2020-04-27,19
COG,2020-04-28,19
COG,2020-04-29,19
COG,2020-04-30,19
COG,2020-05-01,25
COG,2020-05-02,25
COG,2020-05-03,25
COG,2020-05-04,26
COG,2020-05-05,26
COG,2020-05-06,30
COG,2020-05-07,30
COG,2020-05-08,33
COG,2020-05-09,33
COG,2020-05-10,33
COG,2020-05-11,53
COG,2020-05-12,53
COG,2020-05-13,53
COG,2020-05-14,87
