country,date,jhu-cases
DEU,2020-06-01,183594
DEU,2020-06-02,183879
DEU,2020-06-03,184121
DEU,2020-06-04,184472
DEU,2020-06-05,184924
DEU,2020-06-06,185450
DEU,2020-06-07,185750
DEU,2020-06-08,186109
DEU,2020-06-09,186506
DEU,2020-06-10,186522
DEU,2020-06-11,186691
DEU,2020-06-12,187226
DEU,2020-06-13,187267
DEU,2020-06-14,187518
DEU,2020-06-15,187682
DEU,2020-06-16,188252
DEU,2020-06-17,188604
DEU,2020-06-18,189817
DEU,2020-06-19,190299
DEU,2020-06-20,190670
DEU,2020-06-21,191272
DEU,2020-06-22,191768
DEU,2020-06-23,192480
DEU,2020-06-24,192871
DEU,2020-06-25,193371
DEU,2020-06-26,194036
DEU,2020-06-27,194458
DEU,2020-06-28,194693
DEU,2020-06-29,195042
DEU,2020-06-30,195418
DEU,2020-07-01,195893
DEU,2020-07-02,196370
DEU,2020-07-03,196780
DEU,2020-07-04,197198
DEU,2020-07-05,197523
DEU,2020-07-06,198064
DEU,2020-07-07,198343
DEU,2020-07-08,198699
DEU,2020-07-09,199001
DEU,2020-07-10,199332
DEU,2020-07-11,199709
DEU,2020-07-12,199919
DEU,2020-07-13,200180
DEU,2020-07-14,200456
DEU,2020-07-15,200890
DEU,2020-07-16,201450
DEU,2020-07-17,202045
DEU,2020-07-18,202426
DEU,2020-07-19,202735
DEU,2020-07-20,203325
DEU,2020-07-21,203717
DEU,2020-07-22,204276
DEU,2020-07-23,204881
DEU,2020-07-24,205623
DEU,2020-07-25,206278
DJI,2020-01-22,0
DJI,2020-01-23,0
DJI,2020-01-24,0
DJI,2020-01-25,0
DJI,2020-01-26,0
DJI,2020-01-27,0
DJI,2020-01-28,0
DJI,2020-01-29,0
DJI,2020-01-30,0
DJI,2020-01-31,0
DJI,2020-02-01,0
DJI,2020-02-02,0
DJI,2020-02-03,0
DJI,2020-02-04,0
DJI,2020-02-05,0
DJI,2020-02-06,0
DJI,2020-02-07,0
DJI,2020-02-08,0
DJI,2020-02-09,0
DJI,2020-02-10,0
DJI,2020-02-11,0
DJI,2020-02-12,0
DJI,2020-02-13,0
DJI,2020-02-14,0
DJI,2020-02-15,0
DJI,2020-02-16,0
DJI,2020-02-17,0
DJI,2020-02-18,0
DJI,2020-02-19,0
DJI,2020-02-20,0
DJI,2020-02-21,0
DJI,2020-02-22,0
DJI,2020-02-23,0
DJI,2020-02-24,0
DJI,2020-02-25,0
DJI,2020-02-26,0
DJI,2020-02-27,0
DJI,2020-02-28,0
DJI,2020-02-29,0
DJI,2020-03-01,0
DJI,2020-03-02,0
DJI,2020-03-03,0
DJI,2020-03-04,0
DJI,2020-03-05,0
DJI,2020-03-06,0
DJI,2020-03-07,0
DJI,2020-03-08,0
DJI,2020-03-09,0
DJI,2020-03-10,0
DJI,2020-03-11,0
DJI,2020-03-12,0
DJI,2020-03-13,0
DJI,2020-03-14,0
DJI,2020-03-15,0
DJI,2020-03-16,0
DJI,2020-03-17,0
DJI,2020-03-18,1
DJI,2020-03-19,1
DJI,2020-03-20,1
DJI,2020-03-21,1
DJI,2020-03-22,1
DJI,2020-03-23,3
DJI,2020-03-24,3
DJI,2020-03-25,11
DJI,2020-03-26,11
DJI,2020-03-27,12
DJI,2020-03-28,14
DJI,2020-03-29,18
DJI,2020-03-30,18
DJI,2020-03-31,30
DJI,2020-04-01,33
DJI,2020-04-02,40
DJI,2020-04-03,49
DJI,2020-04-04,50
DJI,2020-04-05,59
DJI,2020-04-06,90
DJI,2020-04-07,90
DJI,2020-04-08,135
DJI,2020-04-09,135
DJI,2020-04-10,150
DJI,2020-04-11,187
DJI,2020-04-12,214
DJI,2020-04-13,298
DJI,2020-04-14,363
DJI,2020-04-15,435
DJI,2020-04-16,591
DJI,2020-04-17,732
DJI,2020-04-18,732
DJI,2020-04-19,846
DJI,2020-04-20,846
DJI,2020-04-21,945
DJI,2020-04-22,974
DJI,2020-04-23,986
DJI,2020-04-24,999
DJI,2020-04-25,1008
DJI,2020-04-26,1023
DJI,2020-04-27,1035
DJI,2020-04-28,1072
DJI,2020-04-29,1077
DJI,2020-04-30,1089
DJI,2020-05-01,1097
DJI,2020-05-02,1112
DJI,2020-05-03,1112
DJI,2020-05-04,1116
DJI,2020-05-05,1120
DJI,2020-05-06,1124
DJI,2020-05-07,1133
DJI,2020-05-08,1135
DJI,2020-05-09,1189
DJI,2020-05-10,1210
DJI,2020-05-11,1227
DJI,2020-05-12,1256
DJI,2020-05-13,1268
DJI,2020-05-14,1284
DJI,2020-05-15,1309
DJI,2020-05-16,1331
DJI,2020-05-17,1401
DJI,2020-05-18,1518
DJI,2020-05-19,1618
DJI,2020-05-20,1828
DJI,2020-05-21,2047
DJI,2020-05-22,2270
DJI,2020-05-23,2270
DJI,2020-05-24,2270
DJI,2020-05-25,2468
DJI,2020-05-26,2468
DJI,2020-05-27,2697
DJI,2020-05-28,2914
DJI,2020-05-29,2914
DJI,2020-05-30,3194
DJI,2020-05-31,3354
DJI,2020-06-01,3569
DJI,2020-06-02,3779
DJI,2020-06-03,3935
DJI,2020-06-04,4054
DJI,2020-06-05,4123
DJI,2020-06-06,4169
DJI,2020-06-07,4207
DJI,2020-06-08,4278
DJI,2020-06-09,4331
DJI,2020-06-10,4373
DJI,2020-06-11,4398
DJI,2020-06-12,4441
DJI,2020-06-13,4449
DJI,2020-06-14,4465
DJI,2020-06-15,4501
DJI,2020-06-16,4539
DJI,2020-06-17,4545
DJI,2020-06-18,4557
DJI,2020-06-19,4565
DJI,2020-06-20,4565
DJI,2020-06-21,4582
DJI,2020-06-22,4599
DJI,2020-06-23,4617
DJI,2020-06-24,4630
DJI,2020-06-25,4635
DJI,2020-06-26,4643
DJI,2020-06-27,4643
DJI,2020-06-28,4643
DJI,2020-06-29,4656
DJI,2020-06-30,4682
DJI,2020-07-01,4704
DJI,2020-07-02,4715
DJI,2020-07-03,4736
DJI,2020-07-04,4736
DJI,2020-07-05,4792
DJI,2020-07-06,4822
DJI,2020-07-07,4878
DJI,2020-07-08,4889
DJI,2020-07-09,4955
DJI,2020-07-10,4968
DJI,2020-07-11,4968
DJI,2020-07-12,4972
DJI,2020-07-13,4977
DJI,2020-07-14,4979
DJI,2020-07-15,4985
DJI,2020-07-16,4993
DJI,2020-07-17,5003
DJI,2020-07-18,5003
DJI,2020-07-19,5011
DJI,2020-07-20,5020
DJI,2020-07-21,5027
DJI,2020-07-22,5030
DJI,2020-07-23,5031
DJI,2020-07-24,5039
DJI,2020-07-25,5039
DMA,2020-01-22,0
DMA,2020-01-23,0
DMA,2020-01-24,0
DMA,2020-01-25,0
DMA,2020-01-26,0
DMA,2020-01-27,0
DMA,2020-01-28,0
DMA,2020-01-29,0
DMA,2020-01-30,0
DMA,2020-01-31,0
DMA,2020-02-01,0
DMA,2020-02-02,0
DMA,2020-02-03,0
DMA,2020-02-04,0
DMA,2020-02-05,0
DMA,2020-02-06,0
DMA,2020-02-07,0
DMA,2020-02-08,0
DMA,2020-02-09,0
DMA,2020-02-10,0
DMA,2020-02-11,0
DMA,2020-02-12,0
DMA,2020-02-13,0
DMA,2020-02-14,0
DMA,2020-02-15,0
DMA,2020-02-16,0
DMA,2020-02-17,0
DMA,2020-02-18,0
DMA,2020-02-19,0
DMA,2020-02-20,0
DMA,2020-02-21,0
DMA,2020-02-22,0
DMA,2020-02-23,0
DMA,2020-02-24,0
DMA,2020-02-25,0
DMA,2020-02-26,0
DMA,2020-02-27,0
DMA,2020-02-28,0
DMA,2020-02-29,0
DMA,2020-03-01,0
DMA,2020-03-02,0
DMA,2020-03-03,0
DMA,2020-03-04,0
DMA,2020-03-05,0
DMA,2020-03-06,0
DMA,2020-03-07,0
DMA,2020-03-08,0
DMA,2020-03-09,0
DMA,2020-03-10,0
DMA,2020-03-11,0
DMA,2020-03-12,0
DMA,2020-03-13,0
DMA,2020-03-14,0
DMA,2020-03-15,0
DMA,2020-03-16,0
DMA,2020-03-17,0
DMA,2020-03-18,0
DMA,2020-03-19,0
DMA,2020-03-20,0
DMA,2020-03-21,0
DMA,2020-03-22,1
DMA,2020-03-23,2
DMA,2020-03-24,2
DMA,2020-03-25,7
DMA,2020-03-26,11
DMA,2020-03-27,11
DMA,2020-03-28,11
DMA,2020-03-29,11
DMA,2020-03-30,11
DMA,2020-03-31,12
DMA,2020-04-01,12
DMA,2020-04-02,12
DMA,2020-04-03,12
DMA,2020-04-04,14
DMA,2020-04-05,14
DMA,2020-04-06,15
DMA,2020-04-07,15
DMA,2020-04-08,15
DMA,2020-04-09,15
DMA,2020-04-10,16
DMA,2020-04-11,16
DMA,2020-04-12,16
DMA,2020-04-13,16
DMA,2020-04-14,16
DMA,2020-04-15,16
DMA,2020-04-16,16
DMA,2020-04-17,16
DMA,2020-04-18,16
DMA,2020-04-19,16
DMA,2020-04-20,16
DMA,2020-04-21,16
DMA,2020-04-22,16
DMA,2020-04-23,16
DMA,2020-04-24,16
DMA,2020-04-25,16
DMA,2020-04-26,16
DMA,2020-04-27,16
DMA,2020-04-28,16
DMA,2020-04-29,16
DMA,2020-04-30,16
DMA,2020-05-01,16
DMA,2020-05-02,16
DMA,2020-05-03,16
DMA,2020-05-04,16
DMA,2020-05-05,16
DMA,2020-05-06,16
DMA,2020-05-07,16
DMA,2020-05-08,16
DMA,2020-05-09,16
DMA,2020-05-10,16
DMA,2020-05-11,16
DMA,2020-05-12,16
DMA,2020-05-13,16
DMA,2020-05-14,16
DMA,2020-05-15,16
DMA,2020-05-16,16
DMA,2020-05-17,16
DMA,2020-05-18,16
DMA,2020-05-19,16
DMA,2020-05-20,16
DMA,2020-05-21,16
DMA,2020-05-22,16
DMA,2020-05-23,16
DMA,2020-05-24,16
DMA,2020-05-25,16
DMA,2020-05-26,16
DMA,2020-05-27,16
DMA,2020-05-28,16
DMA,2020-05-29,16
DMA,2020-05-30,16
DMA,2020-05-31,16
DMA,2020-06-01,16
DMA,2020-06-02,18
DMA,2020-06-03,18
DMA,2020-06-04,18
DMA,2020-06-05,18
DMA,2020-06-06,18
DMA,2020-06-07,18
DMA,2020-06-08,18
DMA,2020-06-09,18
DMA,2020-06-10,18
DMA,2020-06-11,18
DMA,2020-06-12,18
DMA,2020-06-13,18
DMA,2020-06-14,18
DMA,2020-06-15,18
DMA,2020-06-16,18
DMA,2020-06-17,18
DMA,2020-06-18,18
DMA,2020-06-19,18
DMA,2020-06-20,18
DMA,2020-06-21,18
DMA,2020-06-22,18
DMA,2020-06-23,18
DMA,2020-06-24,18
DMA,2020-06-25,18
DMA,2020-06-26,18
DMA,2020-06-27,18
DMA,2020-06-28,18
DMA,2020-06-29,18
DMA,2020-06-30,18
DMA,2020-07-01,18
DMA,2020-07-02,18
DMA,2020-07-03,18
DMA,2020-07-04,18
DMA,2020-07-05,18
DMA,2020-07-06,18
DMA,2020-07-07,18
DMA,2020-07-08,18
DMA,2020-07-09,18
DMA,2020-07-10,18
DMA,2020-07-11,18
DMA,2020-07-12,18
DMA,2020-07-13,18
DMA,2020-07-14,18
DMA,2020-07-15,18
DMA,2020-07-16,18
DMA,2020-07-17,18
DMA,2020-07-18,18
DMA,2020-07-19,18
DMA,2020-07-20,18
DMA,2020-07-21,18
DMA,2020-07-22,18
DMA,2020-07-23,18
DMA,2020-07-24,18
DMA,2020-07-25,18
DNK,2020-01-22,0
DNK,2020-01-23,0
DNK,2020-01-24,0
DNK,2020-01-25,0
DNK,2020-01-26,0
DNK,2020-01-27,0
DNK,2020-01-28,0
DNK,2020-01-29,0
DNK,2020-01-30,0
DNK,2020-01-31,0
DNK,2020-02-01,0
DNK,2020-02-02,0
DNK,2020-02-03,0
DNK,2020-02-04,0
DNK,2020-02-05,0
DNK,2020-02-06,0
DNK,2020-02-07,0
DNK,2020-02-08,0
DNK,2020-02-09,0
DNK,2020-02-10,0
DNK,2020-02-11,0
DNK,2020-02-12,0
DNK,2020-02-13,0
DNK,2020-02-14,0
DNK,2020-02-15,0
DNK,2020-02-16,0
DNK,2020-02-17,0
DNK,2020-02-18,0
DNK,2020-02-19,0
DNK,2020-02-20,0
DNK,2020-02-21,0
DNK,2020-02-22,0
DNK,2020-02-23,0
DNK,2020-02-24,0
DNK,2020-02-25,0
DNK,2020-02-26,0
DNK,2020-02-27,1
DNK,2020-02-28,1
DNK,2020-02-29,3
DNK,2020-03-01,4
DNK,2020-03-02,4
DNK,2020-03-03,6
DNK,2020-03-04,11
DNK,2020-03-05,11
DNK,2020-03-06,24
DNK,2020-03-07,24
DNK,2020-03-08,37
DNK,2020-03-09,92
DNK,2020-03-10,264
DNK,2020-03-11,444
DNK,2020-03-12,617
DNK,2020-03-13,804
DNK,2020-03-14,836
DNK,2020-03-15,875
DNK,2020-03-16,933
DNK,2020-03-17,1025
DNK,2020-03-18,1116
DNK,2020-03-19,1225
DNK,2020-03-20,1337
DNK,2020-03-21,1420
DNK,2020-03-22,1514
DNK,2020-03-23,1572
DNK,2020-03-24,1718
DNK,2020-03-25,1862
DNK,2020-03-26,2023
DNK,2020-03-27,2200
DNK,2020-03-28,2366
DNK,2020-03-29,2564
DNK,2020-03-30,2755
DNK,2020-03-31,3039
DNK,2020-04-01,3290
DNK,2020-04-02,3573
DNK,2020-04-03,3946
DNK,2020-04-04,4269
DNK,2020-04-05,4561
DNK,2020-04-06,4875
DNK,2020-04-07,5266
DNK,2020-04-08,5597
DNK,2020-04-09,5830
DNK,2020-04-10,6014
DNK,2020-04-11,6191
DNK,2020-04-12,6369
DNK,2020-04-13,6513
DNK,2020-04-14,6706
DNK,2020-04-15,6876
DNK,2020-04-16,7074
DNK,2020-04-17,7268
DNK,2020-04-18,7437
DNK,2020-04-19,7580
DNK,2020-04-20,7711
DNK,2020-04-21,7891
DNK,2020-04-22,8108
DNK,2020-04-23,8271
DNK,2020-04-24,8408
DNK,2020-04-25,8643
DNK,2020-04-26,8773
DNK,2020-04-27,8896
DNK,2020-04-28,9049
DNK,2020-04-29,9206
DNK,2020-04-30,9356
DNK,2020-05-01,9509
DNK,2020-05-02,9605
DNK,2020-05-03,9721
DNK,2020-05-04,9868
DNK,2020-05-05,10019
DNK,2020-05-06,10136
DNK,2020-05-07,10281
DNK,2020-05-08,10416
DNK,2020-05-09,10517
DNK,2020-05-10,10627
DNK,2020-05-11,10711
DNK,2020-05-12,10789
DNK,2020-05-13,10865
DNK,2020-05-14,10911
DNK,2020-05-15,10989
DNK,2020-05-16,11056
DNK,2020-05-17,11125
DNK,2020-05-18,11166
DNK,2020-05-19,11242
DNK,2020-05-20,11315
DNK,2020-05-21,11380
DNK,2020-05-22,11428
DNK,2020-05-23,11487
DNK,2020-05-24,11559
DNK,2020-05-25,11586
DNK,2020-05-26,11627
DNK,2020-05-27,11680
DNK,2020-05-28,11712
DNK,2020-05-29,11793
DNK,2020-05-30,11833
DNK,2020-05-31,11869
DNK,2020-06-01,11899
DNK,2020-06-02,11934
DNK,2020-06-03,11971
DNK,2020-06-04,12011
DNK,2020-06-05,12075
DNK,2020-06-06,12124
DNK,2020-06-07,12148
DNK,2020-06-08,12162
DNK,2020-06-09,12201
DNK,2020-06-10,12216
DNK,2020-06-11,12235
DNK,2020-06-12,12299
DNK,2020-06-13,12339
DNK,2020-06-14,12393
DNK,2020-06-15,12417
DNK,2020-06-16,12450
DNK,2020-06-17,12494
DNK,2020-06-18,12544
DNK,2020-06-19,12591
DNK,2020-06-20,12591
DNK,2020-06-21,12591
DNK,2020-06-22,12727
DNK,2020-06-23,12761
DNK,2020-06-24,12815
DNK,2020-06-25,12836
DNK,2020-06-26,12875
DNK,2020-06-27,12875
DNK,2020-06-28,12875
DNK,2020-06-29,12951
DNK,2020-06-30,12968
DNK,2020-07-01,12994
DNK,2020-07-02,13015
DNK,2020-07-03,13032
DNK,2020-07-04,13032
DNK,2020-07-05,13033
DNK,2020-07-06,13079
DNK,2020-07-07,13089
DNK,2020-07-08,13101
DNK,2020-07-09,13117
DNK,2020-07-10,13147
DNK,2020-07-11,13147
DNK,2020-07-12,13147
DNK,2020-07-13,13238
DNK,2020-07-14,13262
DNK,2020-07-15,13293
DNK,2020-07-16,13325
DNK,2020-07-17,13374
DNK,2020-07-18,13374
DNK,2020-07-19,13377
DNK,2020-07-20,13466
DNK,2020-07-21,13506
DNK,2020-07-22,13554
DNK,2020-07-23,13594
DNK,2020-07-24,13642
DNK,2020-07-25,13643
DOM,2020-01-22,0
DOM,2020-01-23,0
DOM,2020-01-24,0
DOM,2020-01-25,0
DOM,2020-01-26,0
DOM,2020-01-27,0
DOM,2020-01-28,0
DOM,2020-01-29,0
DOM,2020-01-30,0
DOM,2020-01-31,0
DOM,2020-02-01,0
DOM,2020-02-02,0
DOM,2020-02-03,0
DOM,2020-02-04,0
DOM,2020-02-05,0
DOM,2020-02-06,0
DOM,2020-02-07,0
DOM,2020-02-08,0
DOM,2020-02-09,0
DOM,2020-02-10,0
DOM,2020-02-11,0
DOM,2020-02-12,0
DOM,2020-02-13,0
DOM,2020-02-14,0
DOM,2020-02-15,0
DOM,2020-02-16,0
DOM,2020-02-17,0
DOM,2020-02-18,0
DOM,2020-02-19,0
DOM,2020-02-20,0
DOM,2020-02-21,0
DOM,2020-02-22,0
DOM,2020-02-23,0
DOM,2020-02-24,0
DOM,2020-02-25,0
DOM,2020-02-26,0
DOM,2020-02-27,0
DOM,2020-02-28,0
DOM,2020-02-29,0
DOM,2020-03-01,1
DOM,2020-03-02,1
DOM,2020-03-03,1
DOM,2020-03-04,1
DOM,2020-03-05,1
DOM,2020-03-06,2
DOM,2020-03-07,2
DOM,2020-03-08,5
DOM,2020-03-09,5
DOM,2020-03-10,5
DOM,2020-03-11,5
DOM,2020-03-12,5
DOM,2020-03-13,5
DOM,2020-03-14,11
DOM,2020-03-15,11
DOM,2020-03-16,11
DOM,2020-03-17,21
DOM,2020-03-18,21
DOM,2020-03-19,34
DOM,2020-03-20,72
DOM,2020-03-21,112
DOM,2020-03-22,202
DOM,2020-03-23,245
DOM,2020-03-24,312
DOM,2020-03-25,392
DOM,2020-03-26,488
DOM,2020-03-27,581
DOM,2020-03-28,719
DOM,2020-03-29,859
DOM,2020-03-30,901
DOM,2020-03-31,1109
DOM,2020-04-01,1284
DOM,2020-04-02,1380
DOM,2020-04-03,1488
DOM,2020-04-04,1488
DOM,2020-04-05,1745
DOM,2020-04-06,1828
DOM,2020-04-07,1956
DOM,2020-04-08,2111
DOM,2020-04-09,2349
DOM,2020-04-10,2620
DOM,2020-04-11,2759
DOM,2020-04-12,2967
DOM,2020-04-13,3167
DOM,2020-04-14,3286
DOM,2020-04-15,3614
DOM,2020-04-16,3755
DOM,2020-04-17,4126
DOM,2020-04-18,4335
DOM,2020-04-19,4680
DOM,2020-04-20,4964
DOM,2020-04-21,5044
DOM,2020-04-22,5300
DOM,2020-04-23,5543
DOM,2020-04-24,5749
DOM,2020-04-25,5926
DOM,2020-04-26,6135
DOM,2020-04-27,6293
DOM,2020-04-28,6416
DOM,2020-04-29,6652
DOM,2020-04-30,6972
DOM,2020-05-01,7288
DOM,2020-05-02,7578
DOM,2020-05-03,7954
DOM,2020-05-04,8235
DOM,2020-05-05,8480
DOM,2020-05-06,8807
DOM,2020-05-07,9095
DOM,2020-05-08,9376
DOM,2020-05-09,9882
DOM,2020-05-10,10347
DOM,2020-05-11,10634
DOM,2020-05-12,10900
DOM,2020-05-13,11196
DOM,2020-05-14,11320
DOM,2020-05-15,11739
DOM,2020-05-16,12110
DOM,2020-05-17,12314
DOM,2020-05-18,12725
DOM,2020-05-19,13223
DOM,2020-05-20,13477
DOM,2020-05-21,13657
DOM,2020-05-22,13989
DOM,2020-05-23,14422
DOM,2020-05-24,14801
DOM,2020-05-25,15073
DOM,2020-05-26,15264
DOM,2020-05-27,15723
DOM,2020-05-28,16068
DOM,2020-05-29,16531
DOM,2020-05-30,16908
DOM,2020-05-31,17285
DOM,2020-06-01,17572
DOM,2020-06-02,17752
DOM,2020-06-03,18040
DOM,2020-06-04,18319
DOM,2020-06-05,18708
DOM,2020-06-06,19195
DOM,2020-06-07,19600
DOM,2020-06-08,20126
DOM,2020-06-09,20415
DOM,2020-06-10,20808
DOM,2020-06-11,21437
DOM,2020-06-12,22008
DOM,2020-06-13,22572
DOM,2020-06-14,22962
DOM,2020-06-15,23271
DOM,2020-06-16,23686
DOM,2020-06-17,24105
DOM,2020-06-18,24645
DOM,2020-06-19,25068
DOM,2020-06-20,25778
DOM,2020-06-21,26677
DOM,2020-06-22,27370
DOM,2020-06-23,27936
DOM,2020-06-24,28631
DOM,2020-06-25,29141
DOM,2020-06-26,29764
DOM,2020-06-27,30619
DOM,2020-06-28,31373
DOM,2020-06-29,31816
DOM,2020-06-30,32568
DOM,2020-07-01,33387
DOM,2020-07-02,34197
DOM,2020-07-03,35148
DOM,2020-07-04,36184
DOM,2020-07-05,37425
DOM,2020-07-06,38128
DOM,2020-07-07,38430
DOM,2020-07-08,39588
DOM,2020-07-09,40790
DOM,2020-07-10,41915
DOM,2020-07-11,43114
DOM,2020-07-12,44532
DOM,2020-07-13,45506
DOM,2020-07-14,46305
DOM,2020-07-15,47671
DOM,2020-07-16,48743
DOM,2020-07-17,50113
DOM,2020-07-18,51519
DOM,2020-07-19,52855
DOM,2020-07-20,53956
DOM,2020-07-21,54797
DOM,2020-07-22,56043
DOM,2020-07-23,57615
DOM,2020-07-24,59077
DOM,2020-07-25,60896
DZA,2020-01-22,0
DZA,2020-01-23,0
DZA,2020-01-24,0
DZA,2020-01-25,0
DZA,2020-01-26,0
DZA,2020-01-27,0
DZA,2020-01-28,0
DZA,2020-01-29,0
DZA,2020-01-30,0
DZA,2020-01-31,0
DZA,2020-02-01,0
DZA,2020-02-02,0
DZA,2020-02-03,0
DZA,2020-02-04,0
DZA,2020-02-05,0
DZA,2020-02-06,0
DZA,2020-02-07,0
DZA,2020-02-08,0
DZA,2020-02-09,0
DZA,2020-02-10,0
DZA,2020-02-11,0
DZA,2020-02-12,0
DZA,2020-02-13,0
DZA,2020-02-14,0
DZA,2020-02-15,0
DZA,2020-02-16,0
DZA,2020-02-17,0
DZA,2020-02-18,0
DZA,2020-02-19,0
DZA,2020-02-20,0
DZA,2020-02-21,0
DZA,2020-02-22,0
DZA,2020-02-23,0
DZA,2020-02-24,0
DZA,2020-02-25,1
DZA,2020-02-26,1
DZA,2020-02-27,1
DZA,2020-02-28,1
DZA,2020-02-29,1
DZA,2020-03-01,1
DZA,2020-03-02,3
DZA,2020-03-03,5
DZA,2020-03-04,12
DZA,2020-03-05,12
DZA,2020-03-06,17
DZA,2020-03-07,17
DZA,2020-03-08,19
DZA,2020-03-09,20
DZA,2020-03-10,20
DZA,2020-03-11,20
DZA,2020-03-12,24
DZA,2020-03-13,26
DZA,2020-03-14,37
DZA,2020-03-15,48
DZA,2020-03-16,54
DZA,2020-03-17,60
DZA,2020-03-18,74
DZA,2020-03-19,87
DZA,2020-03-20,90
DZA,2020-03-21,139
DZA,2020-03-22,201
DZA,2020-03-23,230
DZA,2020-03-24,264
DZA,2020-03-25,302
DZA,2020-03-26,367
DZA,2020-03-27,409
DZA,2020-03-28,454
DZA,2020-03-29,511
DZA,2020-03-30,584
DZA,2020-03-31,716
DZA,2020-04-01,847
DZA,2020-04-02,986
DZA,2020-04-03,1171
DZA,2020-04-04,1251
DZA,2020-04-05,1320
DZA,2020-04-06,1423
DZA,2020-04-07,1468
DZA,2020-04-08,1572
DZA,2020-04-09,1666
DZA,2020-04-10,1761
DZA,2020-04-11,1825
DZA,2020-04-12,1914
DZA,2020-04-13,1983
DZA,2020-04-14,2070
DZA,2020-04-15,2160
DZA,2020-04-16,2268
DZA,2020-04-17,2418
DZA,2020-04-18,2534
DZA,2020-04-19,2629
DZA,2020-04-20,2718
DZA,2020-04-21,2811
DZA,2020-04-22,2910
DZA,2020-04-23,3007
DZA,2020-04-24,3127
DZA,2020-04-25,3256
DZA,2020-04-26,3382
DZA,2020-04-27,3517
DZA,2020-04-28,3649
DZA,2020-04-29,3848
DZA,2020-04-30,4006
DZA,2020-05-01,4154
DZA,2020-05-02,4295
DZA,2020-05-03,4474
DZA,2020-05-04,4648
DZA,2020-05-05,4838
DZA,2020-05-06,4997
DZA,2020-05-07,5182
DZA,2020-05-08,5369
DZA,2020-05-09,5558
DZA,2020-05-10,5723
DZA,2020-05-11,5891
DZA,2020-05-12,6067
DZA,2020-05-13,6253
DZA,2020-05-14,6442
DZA,2020-05-15,6629
DZA,2020-05-16,6821
DZA,2020-05-17,7019
DZA,2020-05-18,7201
DZA,2020-05-19,7377
DZA,2020-05-20,7542
DZA,2020-05-21,7728
DZA,2020-05-22,7918
DZA,2020-05-23,8113
DZA,2020-05-24,8306
DZA,2020-05-25,8503
DZA,2020-05-26,8697
DZA,2020-05-27,8857
DZA,2020-05-28,8997
DZA,2020-05-29,9134
DZA,2020-05-30,9267
DZA,2020-05-31,9394
DZA,2020-06-01,9513
DZA,2020-06-02,9626
DZA,2020-06-03,9733
DZA,2020-06-04,9831
DZA,2020-06-05,9935
DZA,2020-06-06,10050
DZA,2020-06-07,10154
DZA,2020-06-08,10265
DZA,2020-06-09,10382
DZA,2020-06-10,10484
DZA,2020-06-11,10589
DZA,2020-06-12,10698
DZA,2020-06-13,10810
DZA,2020-06-14,10919
DZA,2020-06-15,11031
DZA,2020-06-16,11147
DZA,2020-06-17,11268
DZA,2020-06-18,11385
DZA,2020-06-19,11504
DZA,2020-06-20,11631
DZA,2020-06-21,11771
DZA,2020-06-22,11920
DZA,2020-06-23,12076
DZA,2020-06-24,12248
DZA,2020-06-25,12445
DZA,2020-06-26,12685
DZA,2020-06-27,12968
DZA,2020-06-28,13273
DZA,2020-06-29,13571
DZA,2020-06-30,13907
DZA,2020-07-01,14272
DZA,2020-07-02,14657
DZA,2020-07-03,15070
DZA,2020-07-04,15500
DZA,2020-07-05,15941
DZA,2020-07-06,16404
DZA,2020-07-07,16879
DZA,2020-07-08,17348
DZA,2020-07-09,17808
DZA,2020-07-10,18242
DZA,2020-07-11,18712
DZA,2020-07-12,19195
DZA,2020-07-13,19689
DZA,2020-07-14,20216
DZA,2020-07-15,20770
DZA,2020-07-16,21355
DZA,2020-07-17,21948
DZA,2020-07-18,22549
DZA,2020-07-19,23084
DZA,2020-07-20,23691
DZA,2020-07-21,24278
DZA,2020-07-22,24872
DZA,2020-07-23,25484
DZA,2020-07-24,26159
DZA,2020-07-25,26764
ECU,2020-01-22,0
ECU,2020-01-23,0
ECU,2020-01-24,0
ECU,2020-01-25,0
ECU,2020-01-26,0
ECU,2020-01-27,0
ECU,2020-01-28,0
ECU,2020-01-29,0
ECU,2020-01-30,0
ECU,2020-01-31,0
ECU,2020-02-01,0
ECU,2020-02-02,0
ECU,2020-02-03,0
ECU,2020-02-04,0
ECU,2020-02-05,0
ECU,2020-02-06,0
ECU,2020-02-07,0
ECU,2020-02-08,0
ECU,2020-02-09,0
ECU,2020-02-10,0
ECU,2020-02-11,0
ECU,2020-02-12,0
ECU,2020-02-13,0
ECU,2020-02-14,0
ECU,2020-02-15,0
ECU,2020-02-16,0
ECU,2020-02-17,0
ECU,2020-02-18,0
ECU,2020-02-19,0
ECU,2020-02-20,0
ECU,2020-02-21,0
ECU,2020-02-22,0
ECU,2020-02-23,0
ECU,2020-02-24,0
ECU,2020-02-25,0
ECU,2020-02-26,0
ECU,2020-02-27,0
ECU,2020-02-28,0
ECU,2020-02-29,0
ECU,2020-03-01,6
ECU,2020-03-02,6
ECU,2020-03-03,7
ECU,2020-03-04,10
ECU,2020-03-05,13
ECU,2020-03-06,13
ECU,2020-03-07,13
ECU,2020-03-08,14
ECU,2020-03-09,15
ECU,2020-03-10,15
ECU,2020-03-11,17
ECU,2020-03-12,17
